Week,Product Name,Inventory Count,Product ID,Quantity,Location
2024-06-30 18:22:01.125821,Smartwatch,57,PID003,481,Dortmund
2024-09-29 18:22:01.125821,Smartwatch,367,PID003,292,Berlin
2024-06-16 18:22:01.125821,Smartwatch,419,PID003,75,Essen
2024-09-15 18:22:01.125821,Smartwatch,488,PID003,289,Leipzig
2024-09-29 18:22:01.125821,Smartwatch,200,PID003,476,Düsseldorf
2024-08-04 18:22:01.125821,Smartwatch,267,PID003,489,Düsseldorf
2024-06-30 18:22:01.125821,Smartwatch,83,PID003,487,Leipzig
2024-05-12 18:22:01.125821,Smartwatch,216,PID003,237,Leipzig
2024-09-15 18:22:01.125821,Smartwatch,336,PID003,346,Frankfurt
2024-07-14 18:22:01.125821,Smartwatch,347,PID003,99,Dortmund
2024-07-21 18:22:01.125821,Smartwatch,213,PID003,127,Cologne
2024-06-23 18:22:01.125821,Smartwatch,414,PID003,140,Stuttgart
2024-07-14 18:22:01.125821,Smartwatch,112,PID003,462,Düsseldorf
2024-07-28 18:22:01.125821,Smartwatch,254,PID003,118,Leipzig
2024-06-23 18:22:01.125821,Smartwatch,162,PID003,382,Berlin
2024-04-28 18:22:01.125821,Smartwatch,381,PID003,258,Cologne
2024-10-06 18:22:01.125821,Smartwatch,237,PID003,350,Dortmund
2024-09-22 18:22:01.125821,Smartwatch,264,PID003,129,Stuttgart
2024-05-19 18:22:01.125821,Smartwatch,231,PID003,275,Essen
2024-06-30 18:22:01.125821,Smartwatch,361,PID003,149,Düsseldorf
2024-05-05 18:22:01.125821,Smartwatch,116,PID003,305,Essen
2024-04-21 18:22:01.125821,Smartwatch,385,PID003,128,Hamburg
2024-09-08 18:22:01.125821,Smartwatch,349,PID003,196,Hamburg
2024-10-13 18:22:01.125821,Smartwatch,449,PID003,327,Cologne
2024-10-06 18:22:01.125821,Smartwatch,238,PID003,211,Berlin
2024-05-12 18:22:01.125821,Smartwatch,442,PID003,462,Cologne
2024-07-21 18:22:01.125821,Smartwatch,326,PID003,59,Dortmund
2024-05-12 18:22:01.125821,Smartwatch,97,PID003,323,Leipzig
2024-07-28 18:22:01.125821,Smartwatch,300,PID003,314,Essen
2024-09-01 18:22:01.125821,Smartwatch,274,PID003,160,Munich
2024-08-11 18:22:01.125821,Smartwatch,223,PID003,390,Dortmund
2024-09-08 18:22:01.125821,Smartwatch,236,PID003,75,Dortmund
2024-06-02 18:22:01.125821,Smartwatch,130,PID003,345,Cologne
2024-08-25 18:22:01.125821,Smartwatch,113,PID003,393,Dortmund
2024-08-25 18:22:01.125821,Smartwatch,137,PID003,311,Dortmund
2024-09-08 18:22:01.125821,Smartwatch,431,PID003,172,Dortmund
2024-05-05 18:22:01.125821,Smartwatch,363,PID003,106,Munich
2024-07-28 18:22:01.125821,Smartwatch,248,PID003,376,Düsseldorf
2024-06-30 18:22:01.125821,Action Camera,255,PID004,339,Berlin
2024-08-11 18:22:01.125821,Action Camera,237,PID004,220,Cologne
2024-08-25 18:22:01.125821,Action Camera,400,PID004,276,Essen
2024-06-02 18:22:01.125821,Action Camera,285,PID004,152,Hamburg
2024-10-06 18:22:01.125821,Action Camera,407,PID004,334,Düsseldorf
2024-07-21 18:22:01.125821,Action Camera,354,PID004,188,Munich
2024-04-28 18:22:01.125821,Action Camera,457,PID004,219,Berlin
2024-05-19 18:22:01.125821,Action Camera,378,PID004,415,Hamburg
2024-08-11 18:22:01.125821,Action Camera,168,PID004,142,Dortmund
2024-04-28 18:22:01.125821,Action Camera,229,PID004,312,Hamburg
2024-07-21 18:22:01.125821,Action Camera,130,PID004,357,Essen
2024-06-02 18:22:01.125821,Action Camera,310,PID004,63,Dortmund
2024-09-01 18:22:01.125821,Action Camera,332,PID004,448,Munich
2024-07-14 18:22:01.125821,Action Camera,125,PID004,119,Munich
2024-05-26 18:22:01.125821,Action Camera,422,PID004,482,Cologne
2024-06-02 18:22:01.125821,Action Camera,208,PID004,388,Berlin
2024-10-06 18:22:01.125821,Action Camera,95,PID004,84,Leipzig
2024-08-18 18:22:01.125821,Action Camera,247,PID004,350,Leipzig
2024-09-29 18:22:01.125821,Action Camera,368,PID004,172,Dortmund
2024-10-13 18:22:01.125821,Action Camera,319,PID004,332,Frankfurt
2024-09-08 18:22:01.125821,Action Camera,175,PID004,99,Essen
2024-05-19 18:22:01.125821,Action Camera,257,PID004,181,Munich
2024-10-13 18:22:01.125821,Action Camera,469,PID004,467,Berlin
2024-06-16 18:22:01.125821,Action Camera,436,PID004,144,Frankfurt
2024-06-09 18:22:01.125821,Action Camera,380,PID004,467,Dortmund
2024-07-21 18:22:01.125821,Action Camera,446,PID004,484,Dortmund
2024-05-12 18:22:01.125821,Action Camera,125,PID004,216,Hamburg
2024-04-21 18:22:01.125821,Action Camera,470,PID004,236,Munich
2024-06-02 18:22:01.125821,Action Camera,303,PID004,383,Dortmund
2024-08-11 18:22:01.125821,Action Camera,433,PID004,175,Stuttgart
2024-09-22 18:22:01.125821,Action Camera,435,PID004,73,Leipzig
2024-08-18 18:22:01.125821,Action Camera,91,PID004,123,Leipzig
2024-05-05 18:22:01.125821,Action Camera,179,PID004,366,Berlin
2024-06-02 18:22:01.125821,Action Camera,386,PID004,351,Munich
2024-07-14 18:22:01.125821,Action Camera,114,PID004,223,Frankfurt
2024-09-08 18:22:01.125821,Action Camera,264,PID004,451,Cologne
2024-04-21 18:22:01.125821,Action Camera,333,PID004,252,Leipzig
2024-09-15 18:22:01.125821,Action Camera,468,PID004,139,Munich
2024-10-06 18:22:01.125821,Action Camera,276,PID004,418,Düsseldorf
2024-05-05 18:22:01.125821,Action Camera,336,PID004,120,Essen
2024-05-26 18:22:01.125821,Action Camera,369,PID004,427,Düsseldorf
2024-08-11 18:22:01.125821,Action Camera,266,PID004,299,Stuttgart
2024-06-02 18:22:01.125821,Action Camera,451,PID004,416,Stuttgart
2024-05-26 18:22:01.125821,Action Camera,325,PID004,178,Stuttgart
2024-05-05 18:22:01.125821,Action Camera,234,PID004,353,Hamburg
2024-09-29 18:22:01.125821,Action Camera,67,PID004,275,Düsseldorf
2024-04-21 18:22:01.125821,Action Camera,366,PID004,401,Dortmund
2024-04-28 18:22:01.125821,Action Camera,485,PID004,417,Hamburg
2024-08-25 18:22:01.125821,Action Camera,476,PID004,346,Dortmund
2024-04-28 18:22:01.125821,Action Camera,347,PID004,151,Stuttgart
2024-07-14 18:22:01.125821,Action Camera,179,PID004,98,Düsseldorf
2024-10-13 18:22:01.125821,Action Camera,160,PID004,290,Essen
2024-07-14 18:22:01.125821,Action Camera,114,PID004,345,Essen
2024-04-28 18:22:01.125821,Action Camera,396,PID004,118,Essen
2024-07-07 18:22:01.125821,Action Camera,217,PID004,89,Berlin
2024-10-06 18:22:01.125821,Action Camera,272,PID004,312,Stuttgart
2024-09-29 18:22:01.125821,Action Camera,154,PID004,100,Stuttgart
2024-09-22 18:22:01.125821,Action Camera,116,PID004,150,Berlin
2024-10-13 18:22:01.125821,Action Camera,236,PID004,481,Berlin
2024-08-11 18:22:01.125821,Action Camera,403,PID004,395,Hamburg
2024-09-08 18:22:01.125821,Action Camera,229,PID004,61,Dortmund
2024-09-01 18:22:01.125821,Action Camera,128,PID004,185,Düsseldorf
2024-05-26 18:22:01.125821,Action Camera,273,PID004,79,Stuttgart
2024-08-04 18:22:01.125821,Action Camera,450,PID004,489,Essen
2024-04-21 18:22:01.125821,Action Camera,97,PID004,480,Berlin
2024-07-28 18:22:01.125821,Action Camera,72,PID004,63,Leipzig
2024-08-25 18:22:01.125821,Action Camera,78,PID004,245,Dortmund
2024-07-07 18:22:01.125821,Action Camera,472,PID004,153,Dortmund
2024-06-23 18:22:01.125821,Action Camera,435,PID004,69,Düsseldorf
2024-08-04 18:22:01.125821,Action Camera,149,PID004,195,Cologne
2024-09-08 18:22:01.125821,Action Camera,396,PID004,474,Essen
2024-07-14 18:22:01.125821,Action Camera,446,PID004,187,Leipzig
2024-08-04 18:22:01.125821,Action Camera,155,PID004,250,Munich
2024-06-30 18:22:01.125821,Action Camera,129,PID004,258,Essen
2024-09-08 18:22:01.125821,Action Camera,247,PID004,382,Düsseldorf
2024-09-15 18:22:01.125821,Action Camera,334,PID004,123,Stuttgart
2024-06-02 18:22:01.125821,Action Camera,441,PID004,410,Berlin
2024-09-01 18:22:01.125821,Action Camera,440,PID004,439,Berlin
2024-07-14 18:22:01.125821,Action Camera,187,PID004,303,Dortmund
2024-09-08 18:22:01.125821,Action Camera,408,PID004,427,Essen
2024-05-19 18:22:01.125821,Action Camera,424,PID004,369,Hamburg
2024-06-23 18:22:01.125821,Action Camera,262,PID004,86,Berlin
2024-08-11 18:22:01.125821,Action Camera,466,PID004,96,Leipzig
2024-07-14 18:22:01.125821,Action Camera,209,PID004,169,Cologne
2024-08-04 18:22:01.125821,Action Camera,293,PID004,197,Leipzig
2024-06-02 18:22:01.125821,Action Camera,86,PID004,369,Dortmund
2024-08-18 18:22:01.125821,Action Camera,201,PID004,133,Hamburg
2024-08-25 18:22:01.125821,Action Camera,332,PID004,297,Berlin
2024-09-01 18:22:01.125821,Action Camera,98,PID004,491,Munich
2024-07-21 18:22:01.125821,Action Camera,167,PID004,57,Stuttgart
2024-09-29 18:22:01.125821,Action Camera,422,PID004,345,Leipzig
2024-08-04 18:22:01.125821,Action Camera,244,PID004,130,Hamburg
2024-07-07 18:22:01.125821,Action Camera,438,PID004,279,Dortmund
2024-06-09 18:22:01.125821,Action Camera,114,PID004,444,Munich
2024-05-19 18:22:01.125821,Action Camera,489,PID004,258,Dortmund
2024-06-09 18:22:01.125821,Action Camera,368,PID004,344,Düsseldorf
2024-07-28 18:22:01.125821,Action Camera,236,PID004,381,Leipzig
2024-08-04 18:22:01.125821,Action Camera,276,PID004,132,Munich
2024-06-02 18:22:01.125821,Action Camera,95,PID004,277,Hamburg
2024-05-12 18:22:01.125821,Action Camera,103,PID004,266,Essen
2024-06-16 18:22:01.125821,LED Desk Lamp,255,PID005,227,Cologne
2024-08-04 18:22:01.125821,LED Desk Lamp,257,PID005,420,Essen
2024-08-25 18:22:01.125821,LED Desk Lamp,286,PID005,134,Frankfurt
2024-09-01 18:22:01.125821,LED Desk Lamp,498,PID005,315,Leipzig
2024-06-30 18:22:01.125821,LED Desk Lamp,316,PID005,184,Frankfurt
2024-09-15 18:22:01.125821,LED Desk Lamp,438,PID005,436,Berlin
2024-05-12 18:22:01.125821,LED Desk Lamp,218,PID005,111,Essen
2024-06-23 18:22:01.125821,LED Desk Lamp,361,PID005,485,Stuttgart
2024-04-21 18:22:01.125821,LED Desk Lamp,341,PID005,377,Munich
2024-10-13 18:22:01.125821,LED Desk Lamp,131,PID005,421,Düsseldorf
2024-05-26 18:22:01.125821,LED Desk Lamp,275,PID005,261,Dortmund
2024-09-22 18:22:01.125821,LED Desk Lamp,285,PID005,415,Essen
2024-07-21 18:22:01.125821,LED Desk Lamp,311,PID005,89,Berlin
2024-10-06 18:22:01.125821,LED Desk Lamp,289,PID005,448,Stuttgart
2024-09-15 18:22:01.125821,LED Desk Lamp,63,PID005,183,Munich
2024-09-29 18:22:01.125821,LED Desk Lamp,468,PID005,69,Munich
2024-07-07 18:22:01.125821,LED Desk Lamp,253,PID005,416,Cologne
2024-09-15 18:22:01.125821,LED Desk Lamp,492,PID005,425,Hamburg
2024-07-21 18:22:01.125821,LED Desk Lamp,285,PID005,282,Berlin
2024-05-05 18:22:01.125821,LED Desk Lamp,475,PID005,244,Düsseldorf
2024-06-09 18:22:01.125821,LED Desk Lamp,193,PID005,291,Frankfurt
2024-04-21 18:22:01.125821,LED Desk Lamp,481,PID005,220,Munich
2024-06-30 18:22:01.125821,LED Desk Lamp,280,PID005,458,Munich
2024-08-18 18:22:01.125821,LED Desk Lamp,382,PID005,82,Leipzig
2024-08-11 18:22:01.125821,LED Desk Lamp,207,PID005,152,Leipzig
2024-09-29 18:22:01.125821,LED Desk Lamp,377,PID005,375,Essen
2024-07-28 18:22:01.125821,LED Desk Lamp,374,PID005,349,Munich
2024-04-21 18:22:01.125821,LED Desk Lamp,437,PID005,489,Berlin
2024-05-26 18:22:01.125821,LED Desk Lamp,448,PID005,77,Munich
2024-05-05 18:22:01.125821,LED Desk Lamp,66,PID005,156,Dortmund
2024-09-01 18:22:01.125821,LED Desk Lamp,73,PID005,50,Leipzig
2024-10-13 18:22:01.125821,LED Desk Lamp,333,PID005,323,Munich
2024-09-29 18:22:01.125821,LED Desk Lamp,382,PID005,172,Cologne
2024-05-26 18:22:01.125821,LED Desk Lamp,346,PID005,410,Stuttgart
2024-06-09 18:22:01.125821,LED Desk Lamp,484,PID005,408,Frankfurt
2024-07-14 18:22:01.125821,LED Desk Lamp,363,PID005,129,Düsseldorf
2024-05-12 18:22:01.125821,LED Desk Lamp,242,PID005,460,Hamburg
2024-08-18 18:22:01.125821,LED Desk Lamp,105,PID005,128,Essen
2024-08-11 18:22:01.125821,LED Desk Lamp,379,PID005,458,Hamburg
2024-05-05 18:22:01.125821,LED Desk Lamp,341,PID005,244,Berlin
2024-06-30 18:22:01.125821,LED Desk Lamp,462,PID005,139,Berlin
2024-06-23 18:22:01.125821,LED Desk Lamp,436,PID005,314,Hamburg
2024-06-16 18:22:01.125821,LED Desk Lamp,158,PID005,488,Stuttgart
2024-08-11 18:22:01.125821,LED Desk Lamp,76,PID005,240,Frankfurt
2024-08-25 18:22:01.125821,LED Desk Lamp,198,PID005,141,Leipzig
2024-06-30 18:22:01.125821,LED Desk Lamp,63,PID005,66,Stuttgart
2024-07-28 18:22:01.125821,LED Desk Lamp,487,PID005,420,Düsseldorf
2024-07-07 18:22:01.125821,LED Desk Lamp,417,PID005,69,Hamburg
2024-08-11 18:22:01.125821,LED Desk Lamp,236,PID005,104,Düsseldorf
2024-06-16 18:22:01.125821,LED Desk Lamp,90,PID005,234,Frankfurt
2024-08-11 18:22:01.125821,LED Desk Lamp,212,PID005,428,Munich
2024-05-26 18:22:01.125821,LED Desk Lamp,405,PID005,170,Munich
2024-07-21 18:22:01.125821,LED Desk Lamp,346,PID005,418,Essen
2024-10-13 18:22:01.125821,LED Desk Lamp,60,PID005,429,Frankfurt
2024-08-04 18:22:01.125821,LED Desk Lamp,429,PID005,282,Munich
2024-09-29 18:22:01.125821,LED Desk Lamp,106,PID005,240,Frankfurt
2024-06-02 18:22:01.125821,LED Desk Lamp,182,PID005,187,Munich
2024-09-08 18:22:01.125821,LED Desk Lamp,368,PID005,190,Stuttgart
2024-09-29 18:22:01.125821,LED Desk Lamp,225,PID005,487,Cologne
2024-06-09 18:22:01.125821,LED Desk Lamp,294,PID005,497,Berlin
2024-09-01 18:22:01.125821,LED Desk Lamp,140,PID005,387,Leipzig
2024-10-13 18:22:01.125821,LED Desk Lamp,347,PID005,290,Hamburg
2024-09-08 18:22:01.125821,LED Desk Lamp,209,PID005,310,Cologne
2024-07-28 18:22:01.125821,LED Desk Lamp,297,PID005,457,Hamburg
2024-09-22 18:22:01.125821,LED Desk Lamp,180,PID005,409,Leipzig
2024-09-29 18:22:01.125821,LED Desk Lamp,182,PID005,108,Stuttgart
2024-07-21 18:22:01.125821,LED Desk Lamp,75,PID005,467,Leipzig
2024-08-18 18:22:01.125821,LED Desk Lamp,132,PID005,311,Stuttgart
2024-09-22 18:22:01.125821,LED Desk Lamp,438,PID005,141,Essen
2024-08-25 18:22:01.125821,LED Desk Lamp,425,PID005,63,Munich
2024-09-01 18:22:01.125821,LED Desk Lamp,159,PID005,366,Leipzig
2024-04-21 18:22:01.125821,LED Desk Lamp,89,PID005,222,Cologne
2024-08-18 18:22:01.125821,LED Desk Lamp,116,PID005,85,Berlin
2024-10-06 18:22:01.125821,LED Desk Lamp,205,PID005,128,Berlin
2024-07-28 18:22:01.125821,LED Desk Lamp,390,PID005,68,Munich
2024-04-21 18:22:01.125821,LED Desk Lamp,169,PID005,479,Frankfurt
2024-10-06 18:22:01.125821,LED Desk Lamp,381,PID005,106,Düsseldorf
2024-07-28 18:22:01.125821,LED Desk Lamp,64,PID005,425,Hamburg
2024-07-21 18:22:01.125821,LED Desk Lamp,286,PID005,105,Düsseldorf
2024-05-19 18:22:01.125821,LED Desk Lamp,442,PID005,385,Dortmund
2024-07-21 18:22:01.125821,LED Desk Lamp,267,PID005,495,Cologne
2024-08-18 18:22:01.125821,LED Desk Lamp,483,PID005,284,Berlin
2024-09-29 18:22:01.125821,LED Desk Lamp,474,PID005,481,Berlin
2024-06-23 18:22:01.125821,LED Desk Lamp,357,PID005,112,Düsseldorf
2024-06-16 18:22:01.125821,LED Desk Lamp,479,PID005,66,Berlin
2024-10-13 18:22:01.125821,LED Desk Lamp,112,PID005,412,Essen
2024-06-30 18:22:01.125821,LED Desk Lamp,129,PID005,342,Essen
2024-06-16 18:22:01.125821,LED Desk Lamp,473,PID005,270,Hamburg
2024-06-02 18:22:01.125821,LED Desk Lamp,430,PID005,232,Leipzig
2024-05-19 18:22:01.125821,LED Desk Lamp,305,PID005,370,Leipzig
2024-04-28 18:22:01.125821,LED Desk Lamp,252,PID005,412,Hamburg
2024-10-13 18:22:01.125821,LED Desk Lamp,103,PID005,144,Hamburg
2024-05-05 18:22:01.125821,LED Desk Lamp,372,PID005,90,Munich
2024-08-04 18:22:01.125821,LED Desk Lamp,367,PID005,154,Stuttgart
2024-05-19 18:22:01.125821,LED Desk Lamp,468,PID005,479,Munich
2024-09-15 18:22:01.125821,LED Desk Lamp,84,PID005,444,Berlin
2024-08-25 18:22:01.125821,LED Desk Lamp,414,PID005,298,Hamburg
2024-05-26 18:22:01.125821,LED Desk Lamp,333,PID005,202,Berlin
2024-09-01 18:22:01.125821,LED Desk Lamp,167,PID005,196,Dortmund
2024-08-11 18:22:01.125821,LED Desk Lamp,149,PID005,339,Berlin
2024-06-23 18:22:01.125821,E-reader,472,PID006,347,Cologne
2024-07-07 18:22:01.125821,E-reader,428,PID006,312,Frankfurt
2024-08-04 18:22:01.125821,E-reader,363,PID006,235,Düsseldorf
2024-04-21 18:22:01.125821,E-reader,452,PID006,287,Hamburg
2024-05-26 18:22:01.125821,E-reader,88,PID006,424,Cologne
2024-07-28 18:22:01.125821,E-reader,253,PID006,161,Cologne
2024-05-26 18:22:01.125821,E-reader,316,PID006,386,Düsseldorf
2024-09-29 18:22:01.125821,E-reader,185,PID006,208,Dortmund
2024-09-29 18:22:01.125821,E-reader,138,PID006,303,Dortmund
2024-08-18 18:22:01.125821,E-reader,322,PID006,164,Hamburg
2024-10-06 18:22:01.125821,E-reader,334,PID006,110,Leipzig
2024-08-25 18:22:01.125821,E-reader,489,PID006,160,Leipzig
2024-09-15 18:22:01.125821,E-reader,260,PID006,292,Essen
2024-07-07 18:22:01.125821,E-reader,266,PID006,369,Munich
2024-10-13 18:22:01.125821,E-reader,396,PID006,387,Essen
2024-06-02 18:22:01.125821,E-reader,65,PID006,337,Düsseldorf
2024-09-29 18:22:01.125821,E-reader,343,PID006,237,Cologne
2024-04-28 18:22:01.125821,E-reader,71,PID006,199,Cologne
2024-07-21 18:22:01.125821,E-reader,144,PID006,274,Essen
2024-09-08 18:22:01.125821,E-reader,205,PID006,495,Stuttgart
2024-05-05 18:22:01.125821,E-reader,143,PID006,137,Dortmund
2024-05-05 18:22:01.125821,E-reader,445,PID006,239,Dortmund
2024-05-05 18:22:01.125821,E-reader,424,PID006,173,Essen
2024-04-28 18:22:01.125821,E-reader,293,PID006,462,Hamburg
2024-06-23 18:22:01.125821,E-reader,136,PID006,269,Frankfurt
2024-09-29 18:22:01.125821,E-reader,394,PID006,317,Berlin
2024-05-12 18:22:01.125821,E-reader,239,PID006,379,Berlin
2024-04-28 18:22:01.125821,E-reader,394,PID006,437,Hamburg
2024-09-01 18:22:01.125821,E-reader,153,PID006,258,Frankfurt
2024-05-26 18:22:01.125821,E-reader,166,PID006,485,Leipzig
2024-06-02 18:22:01.125821,E-reader,109,PID006,379,Berlin
2024-05-19 18:22:01.125821,E-reader,481,PID006,453,Cologne
2024-06-09 18:22:01.125821,E-reader,321,PID006,117,Berlin
2024-05-05 18:22:01.125821,E-reader,191,PID006,338,Stuttgart
2024-10-06 18:22:01.125821,E-reader,231,PID006,418,Leipzig
2024-09-29 18:22:01.125821,E-reader,417,PID006,123,Stuttgart
2024-07-07 18:22:01.125821,E-reader,107,PID006,156,Munich
2024-08-11 18:22:01.125821,E-reader,445,PID006,282,Frankfurt
2024-05-05 18:22:01.125821,E-reader,138,PID006,320,Dortmund
2024-09-15 18:22:01.125821,E-reader,419,PID006,107,Hamburg
2024-09-22 18:22:01.125821,E-reader,490,PID006,279,Düsseldorf
2024-04-28 18:22:01.125821,E-reader,293,PID006,353,Hamburg
2024-06-09 18:22:01.125821,E-reader,221,PID006,365,Berlin
2024-04-21 18:22:01.125821,E-reader,452,PID006,266,Berlin
2024-08-11 18:22:01.125821,E-reader,55,PID006,198,Leipzig
2024-09-08 18:22:01.125821,E-reader,333,PID006,403,Düsseldorf
2024-06-30 18:22:01.125821,E-reader,263,PID006,390,Cologne
2024-06-02 18:22:01.125821,E-reader,329,PID006,266,Hamburg
2024-08-11 18:22:01.125821,E-reader,281,PID006,57,Essen
2024-09-29 18:22:01.125821,E-reader,81,PID006,188,Frankfurt
2024-09-08 18:22:01.125821,E-reader,175,PID006,51,Dortmund
2024-06-16 18:22:01.125821,E-reader,362,PID006,292,Munich
2024-06-30 18:22:01.125821,E-reader,294,PID006,142,Cologne
2024-05-12 18:22:01.125821,E-reader,269,PID006,88,Düsseldorf
2024-05-12 18:22:01.125821,E-reader,307,PID006,206,Düsseldorf
2024-10-13 18:22:01.125821,E-reader,344,PID006,416,Leipzig
2024-05-05 18:22:01.125821,E-reader,200,PID006,119,Essen
2024-06-23 18:22:01.125821,E-reader,209,PID006,339,Frankfurt
2024-07-28 18:22:01.125821,E-reader,427,PID006,374,Düsseldorf
2024-10-13 18:22:01.125821,E-reader,308,PID006,88,Munich
2024-05-26 18:22:01.125821,E-reader,273,PID006,174,Dortmund
2024-06-16 18:22:01.125821,E-reader,482,PID006,413,Berlin
2024-09-08 18:22:01.125821,E-reader,255,PID006,96,Essen
2024-10-06 18:22:01.125821,E-reader,203,PID006,316,Hamburg
2024-07-14 18:22:01.125821,E-reader,439,PID006,305,Düsseldorf
2024-04-21 18:22:01.125821,E-reader,155,PID006,465,Dortmund
2024-05-19 18:22:01.125821,E-reader,341,PID006,198,Leipzig
2024-09-29 18:22:01.125821,E-reader,428,PID006,285,Frankfurt
2024-05-05 18:22:01.125821,E-reader,388,PID006,313,Hamburg
2024-06-30 18:22:01.125821,E-reader,226,PID006,334,Stuttgart
2024-08-11 18:22:01.125821,E-reader,77,PID006,328,Dortmund
2024-10-06 18:22:01.125821,E-reader,151,PID006,444,Leipzig
2024-04-28 18:22:01.125821,E-reader,169,PID006,183,Essen
2024-06-23 18:22:01.125821,E-reader,416,PID006,294,Stuttgart
2024-09-08 18:22:01.125821,E-reader,461,PID006,431,Hamburg
2024-08-11 18:22:01.125821,E-reader,55,PID006,496,Frankfurt
2024-09-22 18:22:01.125821,E-reader,252,PID006,128,Stuttgart
2024-05-26 18:22:01.125821,E-reader,471,PID006,372,Leipzig
2024-04-28 18:22:01.125821,E-reader,329,PID006,273,Essen
2024-09-01 18:22:01.125821,E-reader,405,PID006,390,Dortmund
2024-08-18 18:22:01.125821,E-reader,406,PID006,56,Dortmund
2024-06-16 18:22:01.125821,E-reader,423,PID006,124,Berlin
2024-07-07 18:22:01.125821,E-reader,298,PID006,350,Essen
2024-09-22 18:22:01.125821,E-reader,383,PID006,164,Frankfurt
2024-09-29 18:22:01.125821,E-reader,63,PID006,426,Hamburg
2024-07-28 18:22:01.125821,E-reader,455,PID006,438,Leipzig
2024-08-11 18:22:01.125821,E-reader,358,PID006,373,Leipzig
2024-05-12 18:22:01.125821,E-reader,351,PID006,286,Leipzig
2024-10-06 18:22:01.125821,E-reader,343,PID006,302,Frankfurt
2024-09-22 18:22:01.125821,E-reader,391,PID006,161,Düsseldorf
2024-09-15 18:22:01.125821,E-reader,317,PID006,245,Hamburg
2024-06-30 18:22:01.125821,E-reader,302,PID006,142,Frankfurt
2024-08-04 18:22:01.125821,E-reader,226,PID006,386,Berlin
2024-07-21 18:22:01.125821,E-reader,210,PID006,385,Essen
2024-06-09 18:22:01.125821,E-reader,253,PID006,173,Stuttgart
2024-06-09 18:22:01.125821,E-reader,410,PID006,453,Essen
2024-05-05 18:22:01.125821,E-reader,224,PID006,121,Munich
2024-06-30 18:22:01.125821,E-reader,483,PID006,124,Munich
2024-09-29 18:22:01.125821,E-reader,401,PID006,364,Leipzig
2024-06-02 18:22:01.125821,E-reader,210,PID006,173,Berlin
2024-08-04 18:22:01.125821,Noise Cancelling Headphones,144,PID007,86,Hamburg
2024-04-21 18:22:01.125821,Noise Cancelling Headphones,424,PID007,322,Dortmund
2024-09-15 18:22:01.125821,Noise Cancelling Headphones,254,PID007,428,Hamburg
2024-09-15 18:22:01.125821,Noise Cancelling Headphones,189,PID007,291,Munich
2024-06-30 18:22:01.125821,Noise Cancelling Headphones,329,PID007,79,Dortmund
2024-07-21 18:22:01.125821,Noise Cancelling Headphones,306,PID007,414,Leipzig
2024-07-21 18:22:01.125821,Noise Cancelling Headphones,194,PID007,215,Dortmund
2024-09-15 18:22:01.125821,Noise Cancelling Headphones,382,PID007,226,Cologne
2024-05-26 18:22:01.125821,Noise Cancelling Headphones,131,PID007,400,Leipzig
2024-05-26 18:22:01.125821,Noise Cancelling Headphones,83,PID007,412,Essen
2024-07-28 18:22:01.125821,Noise Cancelling Headphones,247,PID007,321,Frankfurt
2024-06-23 18:22:01.125821,Noise Cancelling Headphones,393,PID007,249,Berlin
2024-09-08 18:22:01.125821,Noise Cancelling Headphones,397,PID007,408,Stuttgart
2024-09-29 18:22:01.125821,Noise Cancelling Headphones,462,PID007,264,Frankfurt
2024-05-05 18:22:01.125821,Noise Cancelling Headphones,50,PID007,476,Frankfurt
2024-09-01 18:22:01.125821,Noise Cancelling Headphones,90,PID007,324,Frankfurt
2024-07-07 18:22:01.125821,Noise Cancelling Headphones,404,PID007,73,Düsseldorf
2024-07-21 18:22:01.125821,Noise Cancelling Headphones,256,PID007,258,Leipzig
2024-08-25 18:22:01.125821,Noise Cancelling Headphones,450,PID007,486,Frankfurt
2024-05-12 18:22:01.125821,Noise Cancelling Headphones,82,PID007,240,Dortmund
2024-06-09 18:22:01.125821,Noise Cancelling Headphones,85,PID007,362,Essen
2024-09-29 18:22:01.125821,Noise Cancelling Headphones,275,PID007,312,Berlin
2024-09-15 18:22:01.125821,Noise Cancelling Headphones,423,PID007,220,Essen
2024-09-29 18:22:01.125821,Noise Cancelling Headphones,226,PID007,227,Hamburg
2024-05-12 18:22:01.125821,Noise Cancelling Headphones,472,PID007,158,Essen
2024-04-21 18:22:01.125821,Noise Cancelling Headphones,483,PID007,234,Cologne
2024-09-29 18:22:01.125821,Noise Cancelling Headphones,152,PID007,239,Düsseldorf
2024-06-16 18:22:01.125821,Noise Cancelling Headphones,172,PID007,237,Frankfurt
2024-06-09 18:22:01.125821,Noise Cancelling Headphones,460,PID007,171,Frankfurt
2024-08-25 18:22:01.125821,Noise Cancelling Headphones,190,PID007,136,Munich
2024-06-02 18:22:01.125821,Noise Cancelling Headphones,275,PID007,464,Hamburg
2024-06-16 18:22:01.125821,Noise Cancelling Headphones,86,PID007,336,Dortmund
2024-10-13 18:22:01.125821,Noise Cancelling Headphones,55,PID007,221,Stuttgart
2024-10-06 18:22:01.125821,Noise Cancelling Headphones,388,PID007,280,Essen
2024-10-13 18:22:01.125821,Noise Cancelling Headphones,301,PID007,316,Cologne
2024-04-28 18:22:01.125821,Noise Cancelling Headphones,229,PID007,163,Munich
